negation,formalization
"['nenkmonica', 'kalo', 'jadi', 'kuasa', 'susah', 'bisnis', 'bebas', 'nah', 'kalo', 'gin', 'kan', 'bisa', 'bisnis', 'mulia', 'sekali', 'pa', 'prabowo', 'ini']","['nenkmonica', 'kalau', 'jadi', 'kuasa', 'susah', 'bisnis', 'bebas', 'nah', 'kalau', 'gin', 'kan', 'bisa', 'bisnis', 'mulia', 'sekali', 'pembimbing akademik', 'prabowo', 'ini']"
"['are', 'inismyname', 'propaganda', 'bengkeldodo', 'ndons', 'back', 'adri', 'andreassolusi', 'mpoklela', 'florieliciouss', 'kimberley', 'bank', 'joee', 'bangsaygsujud', 'gelar', 'anies', 'yg', 'abrek', 'abrek', 'bahkan', 'kuliah', 'ny', 'sampe', 'ke', 'luar', 'negri', 'bahkan', 'dia', 'pernah', 'jadi', 'rektor', 'universitas', 'paramdina', 'rontok', 'di', 'tangan', 'dukung', 'prabowo', 'yg', 'gk', 'pernah', 'sekolah', 'sama', 'sekali']","['are', 'inismyname', 'propaganda', 'bengkeldodo', 'ndons', 'kembali', 'adri', 'andreassolusi', 'mpoklela', 'florieliciouss', 'kimberley', 'bank', 'joee', 'bangsaygsujud', 'gelar', 'anies', 'yang', 'abrek', 'abrek', 'bahkan', 'kuliah', 'ny', 'sampai', 'ke', 'luar', 'negri', 'bahkan', 'dia', 'pernah', 'jadi', 'rektor', 'universitas', 'paramdina', 'rontok', 'di', 'tangan', 'dukung', 'prabowo', 'yang', 'gk', 'pernah', 'sekolah', 'sama', 'sekali']"
"['elektabilitas', 'prabowo', 'gibran', 'selalu', 'unggul', 'ahy', 'tidak_sampai', 'kita', 'sudah', 'rasa', 'menang', 'sxh', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['elektabilitas', 'prabowo', 'gibran', 'selalu', 'unggul', 'ahy', 'tidak_sampai', 'kita', 'sudah', 'rasa', 'menang', 'sxh', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['ini', 'tempat', 'beli', 'cromboloni', 'viral', 'di', 'gresik', 'alamat', 'harga', 'dan', 'varian', 'lengkap', 'anies', 'prabowo', 'bts', 'is', 'coming', 'gaco', 'seventeen', 'gempa', 'aperformanceoftheyear', 'adidas']","['ini', 'tempat', 'beli', 'cromboloni', 'viral', 'di', 'gresik', 'alamat', 'harga', 'dan', 'varian', 'lengkap', 'anies', 'prabowo', 'bts', 'is', 'coming', 'gaco', 'seventeen', 'gempa', 'aperformanceoftheyear', 'adidas']"
"['uki', 'bisa', 'arti', 'jokowi', 'sdg', 'manipulasi', 'dan', 'prabowo', 'itu', 'benteng', 'dr', 'pihak', 'yg', 'ingin', 'uak', 'manipulasi', 'itu']","['uki', 'bisa', 'arti', 'jokowi', 'sdg', 'manipulasi', 'dan', 'prabowo', 'itu', 'benteng', 'dari', 'pihak', 'yang', 'ingin', 'uak', 'manipulasi', 'itu']"
"['ferizandra', 'ada', 'maklum', 'pada', 'bab', 'ibadah', 'au', 'dah', 'om', 'puyeng']","['ferizandra', 'ada', 'maklum', 'pada', 'bab', 'ibadah', 'au', 'sudah', 'om', 'puyeng']"
"['kimberley', 'boleh', 'ketawa', 'ya', 'mbak', 'lucu', 'mbak', 'spt', 'pak', 'prabowo', 'tp', 'kita', 'tdk', 'cari', 'pimpin', 'yg', 'lucu', 'hny', 'krn', 'kita', 'punya', 'empati', 'trus', 'kita', 'gadai', 'nasib', 'bangsa', 'ini', 'ke', 'orang', 'yg', 'tdk', 'tepat', 'empati', 'jgn', 'tukar', 'dg', 'nasib', 'bangsa']","['kimberley', 'boleh', 'ketawa', 'iya', 'kakak', 'lucu', 'kakak', 'seperti', 'pak', 'prabowo', 'tapi', 'kita', 'tidak', 'cari', 'pimpin', 'yang', 'lucu', 'hanya', 'karena', 'kita', 'punya', 'empati', 'terus', 'kita', 'gadai', 'nasib', 'bangsa', 'ini', 'ke', 'orang', 'yang', 'tidak', 'tepat', 'empati', 'jangan', 'tukar', 'dg', 'nasib', 'bangsa']"
"['aku', 'yakin', 'banget', 'deh', 'sama', 'pak', 'prabowo', 'ini']","['aku', 'yakin', 'banget', 'deh', 'sama', 'pak', 'prabowo', 'ini']"
"['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'itu', 'scr', 'politis', 'pks', 'akan', 'susah', 'kembali', 'sanding', 'dgn', 'gerindra', 'udh', 'berapa', 'kali', 'dihianatin', 'gerindra', 'ehh', 'malah', 'skrg', 'gerindra', 'yg', 'caper', 'kanan', 'kiri', 'rasa', 'dihianati', 'wkwkw', 'ane', 'sbg', 'simpatisan', 'pks', 'dr', 'tahun', 'tidak_akan', 'pernah', 'pilih', 'prabowo']","['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'itu', 'secara', 'politis', 'pks', 'akan', 'susah', 'kembali', 'sanding', 'dengan', 'gerindra', 'sudah', 'berapa', 'kali', 'dihianatin', 'gerindra', 'ehh', 'bahkan', 'sekarang', 'gerindra', 'yang', 'cari perhatian', 'kanan', 'kiri', 'rasa', 'dihianati', 'wkwkw', 'ane', 'sebagai', 'simpatisan', 'pks', 'dari', 'tahun', 'tidak_akan', 'pernah', 'pilih', 'prabowo']"
"['boediantar', 'apalagi', 'yg', 'mau', 'ban', 'prabowo', 'andre', 'rosiade']","['boediantar', 'apalagi', 'yang', 'mau', 'ban', 'prabowo', 'andre', 'rosiade']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['yang', 'ada', 'cuman', 'photo', 'soeharto', 'dan', 'prabowo', 'photo', 'gibran', 'nya', 'knp', 'tdk', 'ada', 'ya']","['yang', 'ada', 'cuman', 'photo', 'soeharto', 'dan', 'prabowo', 'photo', 'gibran', 'nya', 'kenapa', 'tidak', 'ada', 'iya']"
"['kemaren', 'gua', 'gimick', 'milih', 'prabowo', 'gua', 'di', 'silent', 'treatment', 'rumah', 'ini', 'gimana', 'kalo', 'gua', 'muji', 'anies', 'ya', 'kayak', 'deportasi', 'dari', 'rumah']","['kemarin', 'saya', 'gimick', 'milih', 'prabowo', 'saya', 'di', 'silent', 'treatment', 'rumah', 'ini', 'bagaimana', 'kalau', 'saya', 'muji', 'anies', 'iya', 'kayak', 'deportasi', 'dari', 'rumah']"
"['megawati', 'muda', 'dan', 'prabowo', 'subianto', 'muda']","['megawati', 'muda', 'dan', 'prabowo', 'subianto', 'muda']"
"['heraloebss', 'gibran', 'tweet', 'prabowo', 'golkar', 'id', 'gerindra', 'datuakrajoangek', 'psi', 'id', 'klo', 'tdk', 'awal', 'dr', 'proses', 'yg', 'penuh', 'tanda', 'tanya', 'bs', 'jd', 'peluang', 'itu', 'ada', 'tp', 'sayang', 'sungguh', 'sayang', 'kurang', 'sabar']","['heraloebss', 'gibran', 'tweet', 'prabowo', 'golkar', 'id', 'gerindra', 'datuakrajoangek', 'psi', 'id', 'kalau', 'tidak', 'awal', 'dari', 'proses', 'yang', 'penuh', 'tanda', 'tanya', 'bisa', 'jadi', 'peluang', 'itu', 'ada', 'tapi', 'sayang', 'sungguh', 'sayang', 'kurang', 'sabar']"
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'warga', 'sangat', 'banyak', 'harap', 'bantu', 'dari', 'perintah', 'agar', 'dapat', 'hidup', 'lebih', 'baik', 'makanya', 'mas', 'gibran', 'tidak_ada', 'waktu', 'untuk', 'santa']","['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'warga', 'sangat', 'banyak', 'harap', 'bantu', 'dari', 'perintah', 'agar', 'dapat', 'hidup', 'lebih', 'baik', 'makanya', 'mas', 'gibran', 'tidak_ada', 'waktu', 'untuk', 'santa']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'telo', 'mid', 'telo']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'telo', 'mid', 'telo']"
"['elektabilitas', 'kian', 'tingkat', 'ahy', 'optimis', 'prabowo', 'gibran', 'bisa', 'menang', 'di', 'pilpres', 'aiq', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['elektabilitas', 'kian', 'tingkat', 'ahy', 'optimis', 'prabowo', 'gibran', 'bisa', 'menang', 'di', 'pilpres', 'aiq', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['nusron', 'wahid', 'sesal', 'nyata', 'anies', 'soal', 'prabowo', 'tidak_tahan', 'oposisi', 'itu', 'kerdil', 'rekonsiliasi', 'dekade']","['nusron', 'wahid', 'sesal', 'nyata', 'anies', 'soal', 'prabowo', 'tidak_tahan', 'oposisi', 'itu', 'kerdil', 'rekonsiliasi', 'dekade']"
"['terus', 'nyeang', 'prabowo', 'dgn', 'isue', 'ham', 'memang', 'kalo', 'ganjarpranowo', 'jd', 'president', 'mau', 'diapain', 'prabowo', 'mau', 'buat', 'apa', 'president', 'sudah', 'silih', 'ganti', 'prabowo', 'masih', 'ada', 'apa', 'in', 'juga', 'lebay']","['terus', 'nyeang', 'prabowo', 'dengan', 'isue', 'ham', 'memang', 'kalau', 'ganjarpranowo', 'jadi', 'president', 'mau', 'diapain', 'prabowo', 'mau', 'buat', 'apa', 'president', 'sudah', 'silih', 'ganti', 'prabowo', 'masih', 'ada', 'apa', 'masuk', 'juga', 'berlebihan']"
"['sama', 'prabowo', 'dan', 'gibran', 'indonesia', 'akan', 'lebih', 'maju', 'program', 'prioritaspragibs']","['sama', 'prabowo', 'dan', 'gibran', 'indonesia', 'akan', 'lebih', 'maju', 'program', 'prioritaspragibs']"
"['wkwk', 'aku', 'ancem', 'keluarga', 'aku', 'kalo', 'tidak_milih', 'prabowo']","['tertawa', 'aku', 'ancem', 'keluarga', 'aku', 'kalau', 'tidak_milih', 'prabowo']"
"['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'feb', 'nari', 'mari', 'kita', 'bukti', 'bahwa', 'milu', 'ini', 'sejuk', 'dan', 'damai', 'sama', 'awal', 'menang', 'prabowo', 'gibran']","['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'feb', 'nari', 'mari', 'kita', 'bukti', 'bahwa', 'milu', 'ini', 'sejuk', 'dan', 'damai', 'sama', 'awal', 'menang', 'prabowo', 'gibran']"
"['pintakars', 'ndrewstjan', 'aniesbaswedan', 'tapi', 'cakap', 'dalam', 'kelola', 'negara', 'dan', 'atas', 'masalah', 'negara', 'itu', 'juga', 'penting', 'lho', 'are', 'you', 'sure', 'prabowo', 'gibran', 'itu', 'bisa', 'tidak_cuma', 'joget', 'gemoy', 'aja', 'rakyat', 'indo', 'itu', 'tidak_rakyat', 'tiktok', 'dari', 'paslon', 'memang', 'ada', 'plus', 'minus', 'nama', 'juga', 'politis']","['pintakars', 'ndrewstjan', 'aniesbaswedan', 'tapi', 'cakap', 'dalam', 'kelola', 'negara', 'dan', 'atas', 'masalah', 'negara', 'itu', 'juga', 'penting', 'lho', 'are', 'you', 'sure', 'prabowo', 'gibran', 'itu', 'bisa', 'tidak_cuma', 'joget', 'lucu', 'saja', 'rakyat', 'indo', 'itu', 'tidak_rakyat', 'tiktok', 'dari', 'paslon', 'memang', 'ada', 'plus', 'minus', 'nama', 'juga', 'politis']"
"['yulianidiya', 'menhan', 'prabowo', 'subianto', 'abdi', 'dan', 'korban', 'prajurit', 'tidak_henti', 'tetap', 'ada', 'lama', 'dekade']","['yulianidiya', 'menhan', 'prabowo', 'subianto', 'abdi', 'dan', 'korban', 'prajurit', 'tidak_henti', 'tetap', 'ada', 'lama', 'dekade']"
"['ahy', 'demokrat', 'siap', 'kawal', 'menang', 'prabowo', 'gibran', 'di', 'pilpres', '', '', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'demokrat', 'siap', 'kawal', 'menang', 'prabowo', 'gibran', 'di', 'pilpres', '', '', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['kelola', 'lingkung', 'yang', 'lanjut', 'adalah', 'komitmen', 'prabowo', 'gibran', 'dalam', 'cipta', 'bangun', 'yang', 'wibawa', 'program', 'prioritaspragibs']","['kelola', 'lingkung', 'yang', 'lanjut', 'adalah', 'komitmen', 'prabowo', 'gibran', 'dalam', 'cipta', 'bangun', 'yang', 'wibawa', 'program', 'prioritaspragibs']"
"['yulianidiya', 'billy', 'mambrasar', 'nilai', 'positif', 'respons', 'prabowo', 'soal', 'isu', 'ham', 'di', 'papua', 'dekade']","['yulianidiya', 'billy', 'mambrasar', 'nilai', 'positif', 'respons', 'prabowo', 'soal', 'isu', 'ham', 'di', 'papua', 'dekade']"
"['hasbil', 'lbs', 'prabowo', 'ganjarpranowo', 'aniesbaswedan', 'salah', 'lapak', 'bang', 'kalau', 'mau', 'komen', 'kek', 'gin', 'di', 'tiktok', 'banyak', 'yang', 'dukung']","['hasbil', 'lbs', 'prabowo', 'ganjarpranowo', 'aniesbaswedan', 'salah', 'lapak', 'bang', 'kalau', 'mau', 'komen', 'seperti', 'gin', 'di', 'tiktok', 'banyak', 'yang', 'dukung']"
"['partaisocmed', 'prabowo', 'adalah', 'satu', 'satu', 'capres', 'yg', 'sudah', 'selesai', 'dg', 'diri', 'sendiri', 'tidak_ada', 'nafsu', 'tidak_ada', 'ambisi', '', 'ia', 'taruh', 'hidup', 'hanya', 'untuk', 'nkri', 'moga', 'pak', 'prabowo', 'beri', 'sehat', 'selalu', 'kami', 'segenap', 'laskar', 'jokowi', 'siap', 'awal', 'pak', 'prabowo', 'prabowo', 'for', 'president']","['partaisocmed', 'prabowo', 'adalah', 'satu', 'satu', 'capres', 'yang', 'sudah', 'selesai', 'dg', 'diri', 'sendiri', 'tidak_ada', 'nafsu', 'tidak_ada', 'ambisi', '', 'ia', 'taruh', 'hidup', 'hanya', 'untuk', 'nkri', 'moga', 'pak', 'prabowo', 'beri', 'sehat', 'selalu', 'kami', 'segenap', 'laskar', 'jokowi', 'siap', 'awal', 'pak', 'prabowo', 'prabowo', 'for', 'president']"
"['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'busuk', 'prabowo', 'subianto']","['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'busuk', 'prabowo', 'subianto']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'menjilatt', 'truss']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'menjilatt', 'terus']"
"['alisyarief', 'saya', 'percaya', 'pak', 'aniesbaswedan', 'tidak_lagi', 'percaya', 'prabowo']","['alisyarief', 'saya', 'percaya', 'pak', 'aniesbaswedan', 'tidak_lagi', 'percaya', 'prabowo']"
"['instruksi', 'ahy', 'ke', 'kader', 'demokrat', 'menang', 'prabowo', 'di', 'pilpres', 'wye', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['instruksi', 'ahy', 'ke', 'kader', 'demokrat', 'menang', 'prabowo', 'di', 'pilpres', 'wye', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['firdasyeban', 'apa', 'yg', 'mau', 'di', 'kata', 'prabowo', 'ttg', 'kasus', 'langgar', 'ham', 'jika', 'di', 'pmerinthan', 'jokowi', 'aja', 'tidak_beres']","['firdasyeban', 'apa', 'yang', 'mau', 'di', 'kata', 'prabowo', 'tentang', 'kasus', 'langgar', 'ham', 'jika', 'di', 'pmerinthan', 'jokowi', 'saja', 'tidak_beres']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'lu', 'tidak_malu', 'ngetweet', 'ginian', 'tidak_ngaca']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'kamu', 'tidak_malu', 'ngetweet', 'ginian', 'tidak_ngaca']"
"['usai', 'gabung', 'kim', 'elektabilitas', 'demokrat', 'dan', 'prabowo', 'kian', 'tingkat', 'cj', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['usai', 'gabung', 'kim', 'elektabilitas', 'demokrat', 'dan', 'prabowo', 'kian', 'tingkat', 'cj', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['zulkiflilubis', 'prabowo', 'gibran', 'tweet', 'aniesbaswedan', 'yabg', 'kata', 'negarawan']","['zulkiflilubis', 'prabowo', 'gibran', 'tweet', 'aniesbaswedan', 'yabg', 'kata', 'negarawan']"
"['tarik', 'perspektif', 'bapak', 'eddy', 'soeparno', 'kena', 'putus', 'anis', 'dan', 'ganjar', 'apakah', 'memang', 'hanya', 'prabowo', 'yang', 'lihat', 'lebih', 'tegas', 'dalam', 'lanjut', 'program', 'jokowi']","['tarik', 'perspektif', 'bapak', 'eddy', 'soeparno', 'kena', 'putus', 'anis', 'dan', 'ganjar', 'apakah', 'memang', 'hanya', 'prabowo', 'yang', 'lihat', 'lebih', 'tegas', 'dalam', 'lanjut', 'program', 'jokowi']"
"['prabowo', 'ramal', 'ahy', 'bakal', 'jadi', 'pimpin', 'di', 'tingkat', 'nasional', 'pw', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['prabowo', 'ramal', 'ahy', 'bakal', 'jadi', 'pimpin', 'di', 'tingkat', 'nasional', 'posisi nyaman', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'dulu', 'lah', 'socmed', 'dadak', 'bego', 'trs', 'gin', 'sekarang']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'dulu', 'lah', 'socmed', 'dadak', 'bego', 'terus', 'gin', 'sekarang']"
"['carlitovito', 'andre', 'rosiade', 'kita', 'ikut', 'aja', 'perintah', 'prabowo']","['carlitovito', 'andre', 'rosiade', 'kita', 'ikut', 'saja', 'perintah', 'prabowo']"
"['ajengcute', 'hampir', 'tiap', 'minggu', 'orang', 'demo', 'kantor', 'komnasham', 'dan', 'tiap', 'kali', 'pak', 'prabowo', 'udang', 'ke', 'tidak_prnah', 'mau', 'dtng']","['ajengcute', 'hampir', 'tiap', 'minggu', 'orang', 'demo', 'kantor', 'komnasham', 'dan', 'tiap', 'kali', 'pak', 'prabowo', 'udang', 'ke', 'tidak_pernah', 'mau', 'datang']"
"['ahy', 'prabowo', 'selalu', 'perhati', 'rakyat', 'kecil', 'dan', 'turun', 'ke', 'bawah', '', 'vm', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'prabowo', 'selalu', 'perhati', 'rakyat', 'kecil', 'dan', 'turun', 'ke', 'bawah', '', 'vm', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['azissubekti', 'prabowo', 'moga', 'anak', 'nanti', 'bunuh', 'oleh', 'polisi', 'biar', 'prabowo', 'bisa', 'juang', 'adil', 'buat', 'kamu']","['azissubekti', 'prabowo', 'moga', 'anak', 'nanti', 'bunuh', 'oleh', 'polisi', 'biar', 'prabowo', 'bisa', 'juang', 'adil', 'buat', 'kamu']"
"['ahy', 'ajak', 'warga', 'jawa', 'barat', 'untuk', 'menang', 'prabowo', 'dalam', 'satu', 'putar', 'anr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'ajak', 'warga', 'jawa', 'barat', 'untuk', 'menang', 'prabowo', 'dalam', 'satu', 'putar', 'anr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']"
"['damping', 'kampanye', 'prabowo', 'di', 'tasik', 'ahy', 'kita', 'yakin', 'indonesia', 'makin', 'maju', 'dan', 'makmur', 'tvo', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['damping', 'kampanye', 'prabowo', 'di', 'tasik', 'ahy', 'kita', 'yakin', 'indonesia', 'makin', 'maju', 'dan', 'makmur', 'tvo', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']"
"['vivacoid', 'sumber', 'mulut', 'prabowo', 'om']","['vivacoid', 'sumber', 'mulut', 'prabowo', 'om']"
"['info', 'slot', 'gacor', 'hari', 'ini', 'slot', 'percaya', 'dan', 'di', 'jamin', 'membayara', 'link', 'slot', 'gacor', 'prabowo', 'gibran', 'masdar', 'anies', 'pakbowoikut', 'maunyakita', 'gaco', 'haechan', 'lee']","['informasi', 'slot', 'gacor', 'hari', 'ini', 'slot', 'percaya', 'dan', 'di', 'jamin', 'membayara', 'link', 'slot', 'gacor', 'prabowo', 'gibran', 'masdar', 'anies', 'pakbowoikut', 'maunyakita', 'gaco', 'haechan', 'lee']"
"['jansen', 'jsp', 'harus', 'mas', 'ahy', 'agusyudhoyono', 'yg', 'damping', 'prabowo', 'bang', 'cocok', 'dripda', 'gibran', 'jauh', 'mana', 'lah']","['jansen', 'jsp', 'harus', 'mas', 'ahy', 'agusyudhoyono', 'yang', 'damping', 'prabowo', 'bang', 'cocok', 'dripda', 'gibran', 'jauh', 'mana', 'lah']"
"['cnnindonesia', 'banyak', 'foto', 'yg', 'indikasi', 'bahwa', 'banya', 'anak', 'bawah', 'umur', 'waktu', 'itu', 'demo', 'demi', 'prabowo', 'tapi', 'sayang', 'bahkan', 'telah', 'prabowo', 'jadi', 'menhan', 'orang', 'kuat', 'ke', 'indonesia', 'pun', 'kasus', 'itu', 'kes', 'tidak_penting', 'bagi', 'prabowo']","['cnnindonesia', 'banyak', 'foto', 'yang', 'indikasi', 'bahwa', 'banyak', 'anak', 'bawah', 'umur', 'waktu', 'itu', 'demo', 'demi', 'prabowo', 'tapi', 'sayang', 'bahkan', 'telah', 'prabowo', 'jadi', 'menhan', 'orang', 'kuat', 'ke', 'indonesia', 'pun', 'kasus', 'itu', 'kes', 'tidak_penting', 'bagi', 'prabowo']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'pernah', 'liat', 'anjing', 'makan', 'kotor', 'lidah', 'dijulurin']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'pernah', 'lihat', 'anjing', 'makan', 'kotor', 'lidah', 'dijulurin']"
"['wan', 'abud', 'tidak_tau', 'terimakasih']","['wan', 'abud', 'tidak_tahu', 'terima kasih']"
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'persis', 'kata', 'budiman', 'dan', 'ade', 'kalo', 'dukung', 'probowo', 'itu']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'persis', 'kata', 'budiman', 'dan', 'ade', 'kalau', 'dukung', 'probowo', 'itu']"
"['mardigu', 'pak', 'prabowo', 'punya', 'dan', 'lebih', 'punya', 'dari', 'presiden', 'belum', 'pimpin', 'kaya', 'jauh', 'dari', 'kkn', 'nilai', 'plus', 'beliau', 'nyapres', 'beliau', 'ketua', 'partai', 'tidak_tugas', 'tidak_anak', 'pungut', 'jadi', 'tidak_ada', 'satu', 'orang', 'di', 'dalam', 'partai', 'yg', 'berani', 'intimidasi', 'beliau', 'untuk', 'bagai', 'hal', 'kalau', 'pilih']","['mardigu', 'pak', 'prabowo', 'punya', 'dan', 'lebih', 'punya', 'dari', 'presiden', 'belum', 'pimpin', 'kaya', 'jauh', 'dari', 'kkn', 'nilai', 'plus', 'beliau', 'nyapres', 'beliau', 'ketua', 'partai', 'tidak_tugas', 'tidak_anak', 'pungut', 'jadi', 'tidak_ada', 'satu', 'orang', 'di', 'dalam', 'partai', 'yang', 'berani', 'intimidasi', 'beliau', 'untuk', 'bagai', 'hal', 'kalau', 'pilih']"
"['rojeoz', 'program', 'kerja', 'prabowo', 'gibran', 'kena', 'hal', 'ini', 'memang', 'sangat', 'luar', 'biasa', 'sekali', 'tuju', 'dan', 'manfaat', 'ya']","['rojeoz', 'program', 'kerja', 'prabowo', 'gibran', 'kena', 'hal', 'ini', 'memang', 'sangat', 'luar', 'biasa', 'sekali', 'tuju', 'dan', 'manfaat', 'iya']"
"['tijabar', 'anies', 'ungkap', 'fakta', 'para', 'dayang', 'kata', 'serang', 'tidak_prabowo', 'yg', 'serang', 'anies', 'tong', 'fahrihamzah']","['tijabar', 'anies', 'ungkap', 'fakta', 'para', 'dayang', 'kata', 'serang', 'tidak_prabowo', 'yang', 'serang', 'anies', 'tong', 'fahrihamzah']"
"['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'dan', 'gibran', 'sama', 'sama', 'cacat', 'etik', 'cacat', 'moral']","['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'dan', 'gibran', 'sama', 'sama', 'cacat', 'etik', 'cacat', 'moral']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['resty', 'cayah', 'prabowo', 'jokowi', 'double', 'wow', 'tuh', 'tanah', 'dari', 'mana', 'ntar', 'telah', 'baca', 'tahu', 'dan', 'ngerti', 'reaksi', 'oh', 'my']","['resty', 'cayah', 'prabowo', 'jokowi', 'double', 'wow', 'tuh', 'tanah', 'dari', 'mana', 'nanti', 'telah', 'baca', 'tahu', 'dan', 'mengerti', 'reaksi', 'oh', 'my']"
"['perlu', 'jelas', 'yang', 'kongkrit', 'kait', 'sampai', 'pak', 'prabowo', 'gerindra', 'ini', 'supaya', 'tidak_jadi', 'preseden', 'buruk', 'depan', 'apabila', 'beliau', 'beri', 'amanah', 'apakah', 'benar', 'video', 'sebut', 'konteks', 'apa', 'kapan', 'mana', 'sampai', 'budimandjatmiko', 'ak', 'aja', 'anakkolong', 'adearmando']","['perlu', 'jelas', 'yang', 'kongkrit', 'kait', 'sampai', 'pak', 'prabowo', 'gerindra', 'ini', 'supaya', 'tidak_jadi', 'preseden', 'buruk', 'depan', 'apabila', 'beliau', 'beri', 'amanah', 'apakah', 'benar', 'video', 'sebut', 'konteks', 'apa', 'kapan', 'mana', 'sampai', 'budimandjatmiko', 'saya', 'saja', 'anakkolong', 'adearmando']"
